Source,Target,Weight,nt_type_banc,type_pre,type_post,layer_mean_pre,layer_mean_post,across_hemi_layer_pre,across_hemi_layer_post
720575940621835246,720575940609513841,4,GABA,WED_pr02,WV-WV-4,3.201923077,3.467948718,3.382386364,3.227564103
720575940614450774,720575940637410394,14,Ach,B1-2,WED_pr02,3.586538462,3.147435897,,
720575940629065154,720575940654117025,13,GABA,B2,B1-3,2.21474359,2.483974359,,
720575940616653429,720575940622778820,1,Ach,JO-B,B1-7,,2.269230769,,
720575940614014614,720575940606336213,5,Ach,JO-A,B1-4,,3.169871795,,
720575940619405812,720575940625345328,4,Ach,B1-3,WV-WV-2,2.653846154,2.996794872,,
720575940644319796,720575940640992731,1,GABA,AVLP_pr02,pC2la,4.46474359,5.333333333,3.774038462,
720575940615226086,720575940624473918,2,Ach,B1-7,WED_pr01-1,2.756410256,4.394230769,,
720575940630721910,720575940624571116,9,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940634606693,720575940621752001,2,Ach,B1-7,AVLP/PVLP_pr01-2,2.208333333,3.980769231,3.024906517,
720575940612523571,720575940633044634,9,Ach,B1-2,WED_pr02,2.387820513,3.096153846,,
720575940627410944,720575940622123981,19,Ach,B1-2,WV-WV-1,2.298076923,2.326923077,,
720575940623401128,720575940618409797,22,Ach,JO-B,B1-5,,3.051282051,,
720575940625146122,720575940623322877,1,Ach,A2,WV-WV-1,2.291666667,3.176282051,,2.711538462
720575940613380914,720575940618522433,30,Ach,B1-4,A1,2.743589744,3.730769231,,
720575940609076693,720575940639811469,39,Ach,B1-4,WV-WV-3,3.163461538,2.78525641,,2.675824176
720575940621148660,720575940635330204,1,GABA,WV-WV-2,WV-WV-1,3.394230769,2.631410256,,
720575940654117025,720575940621717469,11,Ach,B1-3,WV-WV-3,2.483974359,2.846153846,,
720575940630223052,720575940619249031,49,Ach,B1-1,WED-VLP-1,2.169871795,3.272435897,,
720575940610558357,720575940627496829,12,GABA,AVLP_pr02,pMN2,4.179487179,5.391025641,,
720575940615408059,720575940623322877,1,Ach,B1-u,WV-WV-1,4.092948718,3.176282051,,2.711538462
720575940646518382,720575940627496829,1,Ach,pC1d,pMN2,5.891025641,5.391025641,,
720575940615205427,720575940622409983,2,GABA,PVLP_pr03-1,PVLP_pr03-1,6.227564103,6.096153846,,6.131009615
720575940610077026,720575940628267264,2,Ach,B1-2,WED_pr02,3.105769231,3.445512821,,
720575940626562570,720575940619785566,7,Ach,B1-1,WED-VLP-1,3.935897436,3.041666667,2.127747253,
720575940639397747,720575940625483962,3,Ach,JO-B,B1-6,,3.016025641,,
720575940623292925,720575940622778820,10,Ach,JO-B,B1-7,,2.269230769,,
720575940626798101,720575940616612313,1,Ach,B1-7,WED_pr01-1,4.782051282,4.21474359,,
720575940654117025,720575940605095346,1,Ach,B1-3,WV-WV-2,2.483974359,3.544871795,,3.419337607
720575940624755180,720575940630603091,1,Ach,JO-B,B1-2,,2.477564103,,
720575940620694015,720575940623322877,5,Ach,B1-1,WV-WV-1,2.179487179,3.176282051,,2.711538462
720575940610358990,720575940623322877,2,Ach,B1-2,WV-WV-1,2.448717949,3.176282051,,2.711538462
720575940609513841,720575940635330204,1,GABA,WV-WV-4,WV-WV-1,3.467948718,2.631410256,3.227564103,
720575940610558357,720575940640992731,2,GABA,AVLP_pr02,pC2la,4.179487179,5.333333333,,
720575940633300148,720575940641972384,8,Ach,pC2lb,AVLP_pr36/asp10a-1,5.173076923,5.58974359,,
720575940609843865,720575940649911286,16,Ach,B1-1,WED-VLP-1,4.378205128,3.256410256,,
720575940614018060,720575940625483962,17,GABA,IPS_pr02,B1-6,3.307692308,3.016025641,,
720575940629989879,720575940634606693,5,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940622254375,720575940624872179,2,Ach,B1-2,B1-u,2.246794872,2.185897436,,
720575940630057979,720575940632522848,1,Ach,pC2la,pC2la,5.586538462,5.669871795,,
720575940614840891,720575940620835327,2,Ach,B1-3,WV-WV-2,2.541666667,3.724358974,,
720575940616211013,720575940615723077,4,GABA,WED_pr02,B1-5,3.564102564,2.573717949,,3.178858481
720575940634228124,720575940624571116,11,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940624700138,720575940609673369,16,GABA,B2,B1-4,2.727564103,2.419871795,2.444978632,
720575940628837650,720575940637175349,3,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.333333333,5.471153846,,
720575940607208114,720575940632945177,3,Ach,JO-A,WV-WV-3,,2.326923077,,
720575940617884736,720575940618342966,2,GABA,SAD_pr02,WV-WV-2,2.147435897,3.355769231,,
720575940613127314,720575940609630357,4,Ach,JO-B,IPS_pr01-2,,2.939102564,,
720575940632812867,720575940622123981,6,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940620386981,720575940619405812,13,Ach,JO-B,B1-3,,2.653846154,,
720575940610358990,720575940630744019,44,Ach,B1-2,WED-VLP-2,2.448717949,3.423076923,,
720575940629275180,720575940625984528,8,Ach,JO-B,B2,,2.150641026,,
720575940613006590,720575940622004106,28,Ach,JO-B,B1-7,,2.358974359,,
720575940611674265,720575940625146122,1,GABA,WED_pr02,A2,3.128205128,2.291666667,,
720575940630269945,720575940622577336,1,Ach,JO-B,B1-5,,2.939102564,,
720575940611335859,720575940613934965,6,GABA,SAD_pr02,JO-B,3.096153846,,,
720575940614866242,720575940635330204,1,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940620012253,720575940618524481,5,GABA,B2,B1-u,2.644230769,2.272435897,,
720575940612801022,720575940619615770,1,GABA,GNG_pr01-2,GNG_pr01-2,4.673076923,4.823717949,,4.933760684
720575940634299071,720575940603186790,32,GABA,WED_pr02,WED-VLP-1,3.243589744,3.314102564,,
720575940625989904,720575940636705502,17,Ach,WED-VLP-1,vpoIN-3,3.253205128,3.916666667,,3.921474359
720575940631968855,720575940610116581,2,GABA,IPS/WED_pr01,IPS_pr02,4.71474359,3.403846154,,3.355769231
720575940627718394,720575940631179807,2,GABA,vpoIN-1,pC2lb,4.96474359,4.817307692,,
720575940629133071,720575940631153194,2,Ach,A2,AVLP_pr23,2.310897436,3.240384615,,
720575940639049560,720575940622254375,18,Ach,JO-B,B1-2,,2.246794872,,
720575940618066415,720575940630749523,12,Ach,B1-3,WED_pr02,2.817307692,3.5,,
720575940611401709,720575940610653462,9,Ach,pC2lb,PVLP_pr03-2,4.875,5.778846154,,
720575940611401709,720575940625295339,3,Ach,pC2lb,pMN1,4.875,5.243589744,,5.233974359
720575940618342966,720575940634299071,11,GABA,WV-WV-2,WED_pr02,3.355769231,3.243589744,,
720575940611988391,720575940618292416,6,Ach,B1-7,IPS_pr01-1,2.746794872,4.400641026,,
720575940627174247,720575940634299071,27,Ach,WED-VLP-1,WED_pr02,3.310897436,3.243589744,,
720575940620649641,720575940631153194,5,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940623987982,720575940635330204,12,GABA,AVLP_pr01-1,WV-WV-1,2.435897436,2.631410256,,
720575940611392986,720575940611277293,14,Ach,JO-B,B1-1,,2.092948718,,
720575940620694015,720575940622254375,2,Ach,B1-1,B1-2,2.179487179,2.246794872,,
720575940633040097,720575940619940811,7,GABA,SAD_pr02,JO-B,2.987179487,,,
720575940611401709,720575940625295339,8,Ach,pC2lb,pMN1,4.875,5.243589744,,5.233974359
720575940616121408,720575940635547113,11,GABA,WED_pr02,B1-1,3.378205128,3.830128205,,
720575940637410394,720575940635403230,4,GABA,WED_pr02,vpoEN,3.147435897,3.625,,
720575940629687824,720575940631693610,2,GABA,GNG_pr01-1,A1,5.205128205,3.823717949,5.061298077,3.896367521
720575940605308082,720575940616211013,4,GABA,WED_pr02,WED_pr02,3.362179487,3.564102564,,
720575940622123981,720575940613943413,6,GABA,WV-WV-1,WED-VLP-2,2.326923077,3.413461538,,
720575940622123981,720575940634508174,90,GABA,WV-WV-1,AVLP_pr01-1,2.326923077,2.570512821,,
720575940619415679,720575940626793831,1,Ach,vpoEN,pC2lb,3.641025641,4.945512821,3.688301282,
720575940606743170,720575940632385943,2,GABA,WED_pr02,vpoEN,3.397435897,3.746794872,,
720575940612146174,720575940618342966,11,Ach,B1-2,WV-WV-2,2.663461538,3.355769231,,
720575940614310802,720575940631200327,2,Ach,B1-4,A1,2.708333333,4.294871795,,
720575940630223052,720575940637410394,3,Ach,B1-1,WED_pr02,2.169871795,3.147435897,,
720575940639970392,720575940610358990,2,Ach,JO-B,B1-2,,2.448717949,,
720575940613696552,720575940624087283,6,Ach,JO-B,B1-5,,3.141025641,,
720575940619508033,720575940644488727,1,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940634606693,720575940618524481,5,Ach,B1-7,B1-u,2.208333333,2.272435897,3.024906517,
720575940622297855,720575940635330204,6,Ach,JO-B,WV-WV-1,,2.631410256,,
720575940620694015,720575940644968302,8,Ach,B1-1,AVLP_pr23,2.179487179,3.144230769,,3.192307692
720575940626242191,720575940615625053,1,Ach,JO-A,SAD_pr02,,3.602564103,,
720575940623233238,720575940630749523,2,Ach,B1-5,WED_pr02,3.134615385,3.5,,
720575940624662508,720575940619486891,9,Ach,AVLP_pr36/asp10a-1,pMN1,5.625,5.224358974,,
720575940629806206,720575940614840891,6,Ach,JO-B,B1-3,,2.541666667,,
720575940608554052,720575940622123981,16,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940606743170,720575940621148660,3,GABA,WED_pr02,WV-WV-2,3.397435897,3.394230769,,
720575940646400644,720575940619491828,5,Ach,B1-5,WED_pr01-1,2.445512821,4.038461538,,
720575940620587713,720575940612338674,5,Ach,JO-B,SAD_pr02,,2.71474359,,
720575940632669741,720575940611335859,1,Ach,JO-A,SAD_pr02,,3.096153846,,
720575940632109775,720575940616941201,5,Inconclusive,AVLP_pr18-1,AVLP_pr18-1,5.772435897,5.673076923,,5.72275641
720575940619688688,720575940610373326,1,Ach,AVLP_pr36/asp10a-1,pC2la,5.256410256,5.871794872,,
720575940620649641,720575940638214461,1,Ach,JO-A,A2,,2.298076923,,2.304487179
720575940611335859,720575940618066415,3,GABA,SAD_pr02,B1-3,3.096153846,2.817307692,,
720575940603186790,720575940622123981,6,Ach,WED-VLP-1,WV-WV-1,3.314102564,2.326923077,,
720575940635330204,720575940630744019,3,GABA,WV-WV-1,WED-VLP-2,2.631410256,3.423076923,,
720575940620758221,720575940631425965,3,Ach,B1-2,AVLP_pr01-1,3.903846154,2.621794872,,
720575940610236740,720575940624571116,4,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940618056753,720575940635330204,21,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940626228329,720575940616612313,10,Ach,WED_pr01-1,WED_pr01-1,4.25,4.21474359,,
720575940624662508,720575940641972384,1,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.625,5.58974359,,
720575940615205427,720575940621730910,3,GABA,PVLP_pr03-1,PVLP_pr03-1,6.227564103,6.320512821,,
720575940615041064,720575940635330204,21,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940609527069,720575940605214636,10,Ach,JO-B,WV-WV-3,,2.53525641,,
720575940610358990,720575940644968302,1,Ach,B1-2,AVLP_pr23,2.448717949,3.144230769,,3.192307692
720575940624700138,720575940610358990,109,GABA,B2,B1-2,2.727564103,2.448717949,2.444978632,
720575940621870576,720575940632649697,2,Ach,JO-A,A2,,2.317307692,,
720575940612523571,720575940634571383,4,Ach,B1-2,WV-WV-2,2.387820513,3.5,,
720575940622838154,720575940616313942,3,Inconclusive,GF,A1,3.179487179,3.939102564,,
720575940634829168,720575940630344396,1,Ach,vpoEN,pC2la,3.740384615,5.240384615,,
720575940634781594,720575940635282910,15,Ach,JO-B,B1-4,,2.560897436,,
720575940620649641,720575940622123981,17,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940635330204,720575940620835327,1,GABA,WV-WV-1,WV-WV-2,2.631410256,3.724358974,,
720575940623292713,720575940604201830,3,GABA,SAD_pr02,WV-WV-3,2.211538462,2.41025641,,
720575940600433181,720575940605214636,12,Ach,JO-B,WV-WV-3,,2.53525641,,
720575940623146378,720575940610638434,3,Ach,JO-B,B1-u,,2.230769231,,
720575940620694015,720575940623987982,2,Ach,B1-1,AVLP_pr01-1,2.179487179,2.435897436,,
720575940632385943,720575940638095293,21,Ach,vpoEN,pC2lb,3.746794872,4.929487179,,4.946714744
720575940625683176,720575940641400224,18,Ach,B1-1,WED-VLP-1,4.240384615,3.246794872,,
720575940634599792,720575940615226086,1,Ach,B1-5,B1-7,3.451923077,2.756410256,,
720575940636276336,720575940611388141,6,Ach,JO-B,B1-6,,3.320512821,,
720575940626949513,720575940622123981,8,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940605622118,720575940634606693,16,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940623322877,720575940618342966,1,GABA,WV-WV-1,WV-WV-2,3.176282051,3.355769231,2.711538462,
720575940621540586,720575940621835246,2,GABA,WED_pr02,WED_pr02,3.445512821,3.201923077,,3.382386364
720575940627410944,720575940621835246,1,Ach,B1-2,WED_pr02,2.298076923,3.201923077,,3.382386364
720575940618056753,720575940631153194,1,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940638214461,720575940602914988,81,Ach,A2,AVLP_pr01-1,2.298076923,2.621794872,2.304487179,
720575940626793831,720575940638095293,20,Ach,pC2lb,pC2lb,4.945512821,4.929487179,,4.946714744
720575940624704393,720575940644968302,2,Ach,B1-3,AVLP_pr23,2.509615385,3.144230769,,3.192307692
720575940613304883,720575940631153194,1,Ach,JO-A,AVLP_pr23,,3.240384615,,
720575940612078511,720575940644968302,2,GABA,WED_pr02,AVLP_pr23,3.317307692,3.144230769,,3.192307692
720575940628769239,720575940644488727,2,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940641545888,720575940635330204,3,GABA,WV-WV-4,WV-WV-1,2.987179487,2.631410256,,
720575940624704393,720575940625345328,20,Ach,B1-3,WV-WV-2,2.509615385,2.996794872,,
720575940618847281,720575940654117025,29,Ach,JO-B,B1-3,,2.483974359,,
720575940625597317,720575940620833974,4,Ach,aPN2,aPN2,4.759615385,4.602564103,,
720575940624067581,720575940614633867,5,Ach,JO-B,B1-4,,2.666666667,,
720575940621242025,720575940625345328,3,Ach,B1-5,WV-WV-2,2.887820513,2.996794872,,
720575940620822893,720575940609522382,5,Ach,JO-B,B1-4,,2.782051282,,
720575940625989904,720575940632670434,20,Ach,WED-VLP-1,AVLP_pr01-2,3.253205128,4.0,,
720575940611674265,720575940610358990,1,GABA,WED_pr02,B1-2,3.128205128,2.448717949,,
720575940610077026,720575940621540586,59,Ach,B1-2,WED_pr02,3.105769231,3.445512821,,
720575940622946963,720575940621324996,1,Ach,JO-B,SAD_pr02,,2.352564103,,2.529761905
720575940629394232,720575940650920569,1,Ach,aPN2,aPN2,4.996794872,4.666666667,,
720575940606850761,720575940618409797,12,Ach,JO-B,B1-5,,3.051282051,,
720575940607059122,720575940638214461,11,Ach,JO-A,A2,,2.298076923,,2.304487179
720575940603636913,720575940632499757,1,Ach,B1-3,GF,2.833333333,3.467948718,,3.323717949
720575940621464344,720575940623322877,2,Ach,JO-A,WV-WV-1,,3.176282051,,2.711538462
720575940616612025,720575940606010569,9,Ach,JO-B,B1-3,,2.717948718,,
720575940618342966,720575940632649567,7,GABA,WV-WV-2,WED-VLP-2,3.355769231,3.448717949,,
720575940612078511,720575940605095346,1,GABA,WED_pr02,WV-WV-2,3.317307692,3.544871795,,3.419337607
720575940617517661,720575940606332629,2,Ach,JO-B,B1-1,,2.141025641,,
720575940605214636,720575940632945177,7,GABA,WV-WV-3,WV-WV-3,2.53525641,2.326923077,,
720575940612001489,720575940622838154,3,inconclusive,A1,GF,3.746794872,3.179487179,,
720575940634701407,720575940617197057,2,Ach,B1-7,SAD_pr02,2.487179487,3.022435897,,
720575940637663662,720575940622838154,1,Ach,B1-4,GF,2.753205128,3.179487179,,
720575940632649697,720575940603186790,2,Ach,A2,WED-VLP-1,2.317307692,3.314102564,,
720575940644968302,720575940631693610,1,Ach,AVLP_pr23,A1,3.144230769,3.823717949,3.192307692,3.896367521
720575940623987982,720575940629133071,2,GABA,AVLP_pr01-1,A2,2.435897436,2.310897436,,
720575940622960422,720575940632084705,2,Ach,JO-B,B1-7,,2.519230769,,
720575940630344396,720575940610653462,3,Ach,pC2la,PVLP_pr03-2,5.240384615,5.778846154,,
720575940615625053,720575940604201830,3,GABA,SAD_pr02,WV-WV-3,3.602564103,2.41025641,,
720575940622297855,720575940644968302,7,Ach,JO-B,AVLP_pr23,,3.144230769,,3.192307692
720575940621540586,720575940605095346,19,GABA,WED_pr02,WV-WV-2,3.445512821,3.544871795,,3.419337607
720575940626793831,720575940638095293,1,Ach,pC2lb,pC2lb,4.945512821,4.929487179,,4.946714744
720575940628543473,720575940609673369,1,Ach,JO-B,B1-4,,2.419871795,,
720575940632715359,720575940621148660,24,Ach,B1-2,WV-WV-2,3.596153846,3.394230769,,
720575940624700138,720575940620980323,3,GABA,B2,B1-4,2.727564103,2.58974359,2.444978632,
720575940632649697,720575940641400224,6,Ach,A2,WED-VLP-1,2.317307692,3.246794872,,
720575940633300148,720575940617362772,2,Ach,pC2lb,AVLP_pr36/asp10a-1,5.173076923,5.259615385,,
720575940632466784,720575940630028359,10,Ach,JO-B,B1-7,,2.451923077,,
720575940622946963,720575940631153194,7,Ach,JO-B,AVLP_pr23,,3.240384615,,
720575940625146122,720575940634508174,61,Ach,A2,AVLP_pr01-1,2.291666667,2.570512821,,
720575940637919551,720575940620694015,4,Ach,JO-B,B1-1,,2.179487179,,
720575940636679989,720575940635981742,8,Ach,B1-2,WED_pr02,2.435897436,3.378205128,,
720575940627670032,720575940630344396,1,Ach,pC2la,pC2la,5.493589744,5.240384615,,
720575940622097959,720575940623547685,16,Ach,B1-1,WED-VLP-1,5.0,3.137820513,,
720575940621148660,720575940605308082,1,GABA,WV-WV-2,WED_pr02,3.394230769,3.362179487,,
720575940611674265,720575940618758753,1,GABA,WED_pr02,B1-2,3.128205128,3.743589744,,
720575940645087511,720575940627263375,13,Ach,JO-B,B1-4,,2.766025641,,
720575940622254375,720575940644968302,1,Ach,B1-2,AVLP_pr23,2.246794872,3.144230769,,3.192307692
720575940607367125,720575940635330204,4,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940627195691,720575940639811469,3,Ach,JO-A,WV-WV-3,,2.78525641,,2.675824176
720575940615930299,720575940603636913,3,GABA,WED_pr02,B1-3,3.608974359,2.833333333,,
720575940617362772,720575940632011420,2,Ach,AVLP_pr36/asp10a-1,AVLP_pr12,5.259615385,5.778846154,,
720575940632385943,720575940637175349,1,Ach,vpoEN,AVLP_pr36/asp10a-1,3.746794872,5.471153846,,
720575940635330204,720575940623322877,6,GABA,WV-WV-1,WV-WV-1,2.631410256,3.176282051,,2.711538462
720575940618342966,720575940616211013,12,GABA,WV-WV-2,WED_pr02,3.355769231,3.564102564,,
720575940630131218,720575940603903264,2,Ach,B1-6,aPN3,4.708333333,4.576923077,,
720575940632945177,720575940605214636,2,GABA,WV-WV-3,WV-WV-3,2.326923077,2.53525641,,
720575940627350060,720575940627952207,11,Ach,WED-VLP-2,AVLP_pr31,3.669871795,4.237179487,3.481730769,
720575940613170498,720575940620356545,4,Ach,pMN2,pC1d,5.314102564,5.689102564,5.352564103,5.790064103
720575940618342966,720575940616121408,7,GABA,WV-WV-2,WED_pr02,3.355769231,3.378205128,,
720575940635330204,720575940610077026,4,GABA,WV-WV-1,B1-2,2.631410256,3.105769231,,
720575940642414989,720575940624872179,9,Ach,JO-B,B1-u,,2.185897436,,
720575940616804806,720575940624314468,8,Ach,B1-5,WED_pr01-1,3.496794872,4.019230769,,
720575940611674265,720575940620835327,6,GABA,WED_pr02,WV-WV-2,3.128205128,3.724358974,,
720575940624704393,720575940634571383,5,Ach,B1-3,WV-WV-2,2.509615385,3.5,,
720575940616859622,720575940606010569,3,Ach,JO-B,B1-3,,2.717948718,,
720575940631915219,720575940619405812,12,Ach,JO-B,B1-3,,2.653846154,,
720575940603636913,720575940624087283,1,Ach,B1-3,B1-5,2.833333333,3.141025641,,
720575940642063245,720575940635330204,11,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940605308082,720575940634571383,1,GABA,WED_pr02,WV-WV-2,3.362179487,3.5,,
720575940629237036,720575940603533246,6,Ach,JO-A,WV-WV-3,,2.778846154,,
720575940630603091,720575940618342966,27,Ach,B1-2,WV-WV-2,2.477564103,3.355769231,,
720575940614332899,720575940637663662,4,Ach,JO-A,B1-4,,2.753205128,,
720575940603930046,720575940619233812,1,Ach,aPN2,IPS/WED_pr01,4.307692308,5.009615385,,
720575940611674265,720575940622609678,10,GABA,WED_pr02,WED-VLP-2,3.128205128,3.647435897,,
720575940621791664,720575940638214461,14,Ach,JO-A,A2,,2.298076923,,2.304487179
720575940634877850,720575940629938487,5,Ach,B1-5,WED_pr02,3.028846154,3.378205128,,
720575940622097959,720575940623322877,21,Ach,B1-1,WV-WV-1,5.0,3.176282051,,2.711538462
720575940618770625,720575940644488727,8,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940627939177,720575940627142666,4,GABA,SAD_pr02,JO-A,3.830128205,,,
720575940620422938,720575940630223052,2,Ach,JO-B,B1-1,,2.169871795,,
720575940617884736,720575940615723077,3,GABA,SAD_pr02,B1-5,2.147435897,2.573717949,,3.178858481
720575940619572762,720575940646400644,6,Ach,JO-B,B1-5,,2.445512821,,
720575940604445868,720575940617034398,1,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.365384615,5.310897436,,
720575940617066653,720575940613380914,9,Ach,JO-B,B1-4,,2.743589744,,
720575940631631564,720575940616211013,10,Ach,B1-5,WED_pr02,3.240384615,3.564102564,,
720575940634571383,720575940618409797,10,GABA,WV-WV-2,B1-5,3.5,3.051282051,,
720575940615387846,720575940632084705,6,Ach,JO-B,B1-7,,2.519230769,,
720575940621791664,720575940635330204,2,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940632945177,720575940618522433,8,GABA,WV-WV-3,A1,2.326923077,3.730769231,,
720575940634299071,720575940638214461,6,GABA,WED_pr02,A2,3.243589744,2.298076923,,2.304487179
720575940644968302,720575940631153194,7,Ach,AVLP_pr23,AVLP_pr23,3.144230769,3.240384615,3.192307692,
720575940635403230,720575940646518382,2,Ach,vpoEN,pC1d,3.625,5.891025641,,
720575940616653429,720575940627263375,6,Ach,JO-B,B1-4,,2.766025641,,
720575940634229399,720575940620694015,5,Ach,JO-B,B1-1,,2.179487179,,
720575940621242025,720575940622529574,5,Ach,B1-5,WED_pr01-1,2.887820513,4.083333333,,
