Source,Target,Weight,nt_type,type_pre_baker,type_pre_lockwood,type_post_baker,type_post_lockwood
720575940634830175,720575940614840891,6,ACH,,JO-B,B1-3,B1-3
720575940612153086,720575940616804806,1,ACH,B1,B1-6,B1-5,B1-5
720575940611401709,720575940628538732,3,ACH,pC2lb,pC2lb,put_PVLP_pr03,PVLP_pr03-2
720575940615723077,720575940634571383,1,ACH,B1-5,B1-5,WV-WV-2,WV-WV-2
720575940620356545,720575940646518382,6,ACH,pC1d,pC1d,pC1d,pC1d
720575940628267264,720575940630744019,3,GABA,WED_pr02,WED_pr02,put_WED-VLP,WED-VLP-2
720575940607188036,720575940616809401,1,ACH,B1-1,B1-1,B1-1,B1-1
720575940612146174,720575940644968302,4,ACH,B1-2,B1-2,put_AVLP_pr23,AVLP_pr23
720575940630396790,720575940630302551,3,ACH,put_AVLP_pr18,AVLP_pr18-2,put_AVLP_pr18,AVLP_pr18-2
720575940619508033,720575940632945177,21,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940634571383,720575940621148660,7,GABA,WV-WV-2,WV-WV-2,WV-WV-2,WV-WV-2
720575940627304963,720575940627263375,7,ACH,,JO-B,B1-4,B1-4
720575940618342966,720575940632998136,2,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940620322753,720575940638214461,1,ACH,,JO-A,A2,A2
720575940621791664,720575940625345328,9,ACH,,JO-A,WV-WV-2,WV-WV-2
720575940622591049,720575940634299071,2,ACH,,JO-A,put_WED_pr02,WED_pr02
720575940613034602,720575940624662508,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940624087283,720575940625345328,7,ACH,B1-5,B1-5,WV-WV-2,WV-WV-2
720575940632812867,720575940625146122,18,ACH,,JO-A,,A2
720575940623322877,720575940630744019,8,GABA,WV-WV-1,WV-WV-1,put_WED-VLP,WED-VLP-2
720575940615894877,720575940648981881,3,GABA,vpoIN,vpoIN-3,AVLP_pr32,AVLP_pr32
720575940618056753,720575940635330204,19,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940640176848,720575940636910825,4,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940636679989,720575940644968302,6,ACH,B1-2,B1-2,put_AVLP_pr23,AVLP_pr23
720575940614752395,720575940613170498,41,GABA,vpoIN,vpoIN-1,pMN2,pMN2
720575940606336213,720575940632499757,10,ACH,B1-4,B1-4,GF,GF
720575940631693610,720575940616313942,4,ACH,A1,A1,A1,A1
720575940609996773,720575940617034398,4,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940634299071,720575940619508033,5,GABA,put_WED_pr02,WED_pr02,,JO-A
720575940603636913,720575940630749523,36,ACH,B1-3,B1-3,WED_pr02,WED_pr02
720575940634781594,720575940607188036,37,ACH,,JO-B,B1-1,B1-1
720575940603636913,720575940635330204,2,ACH,B1-3,B1-3,WV-WV-1,WV-WV-1
720575940629913169,720575940616611382,7,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940632649697,720575940619249031,3,ACH,A2,A2,WED-VLP-1,WED-VLP-1
720575940629269630,720575940624872179,7,ACH,,JO-B,B1,B1-u
720575940632649697,720575940634571383,2,ACH,A2,A2,WV-WV-2,WV-WV-2
720575940634299071,720575940606332629,8,GABA,put_WED_pr02,WED_pr02,B1-1,B1-1
720575940622552163,720575940637612095,2,ACH,,JO-B,,JO-B
720575940643903904,720575940623587780,2,ACH,,JO-A,,JO-A
720575940612078511,720575940635330204,3,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940609927653,720575940621835246,2,ACH,WED-VLP-2,WED-VLP-2,put_WED_pr02,WED_pr02
720575940610455781,720575940625295339,18,ACH,pC2la,pC2la,pMN1,pMN1
720575940607944384,720575940613380914,22,ACH,,JO-B,B1-4,B1-4
720575940646400644,720575940637687605,5,ACH,B1-5,B1-5,put_B1,B1-u
720575940615860061,720575940614840891,15,ACH,,JO-B,B1-3,B1-3
720575940619969227,720575940632084705,10,ACH,,JO-B,B1,B1-7
720575940621513566,720575940632084705,9,ACH,,JO-B,B1,B1-7
720575940615723077,720575940621043753,3,ACH,B1-5,B1-5,B1-5,B1-5
720575940630353682,720575940619784453,26,GABA,AVLP_pr01,AVLP_pr01-2,put_WED-VLP,WED-VLP-1
720575940636471408,720575940646518382,3,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,pC1d,pC1d
720575940612403427,720575940640176848,3,GABA,vpoIN,vpoIN-1,pC2lb,pC2lb
720575940621540586,720575940640507763,1,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940640507763,720575940606743170,8,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940611674265,720575940622123981,2,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940612523571,720575940628267264,24,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940616121408,720575940623322877,25,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940630258003,720575940644968302,9,GABA,WED_pr02,WED_pr02,put_AVLP_pr23,AVLP_pr23
720575940624015459,720575940616612313,18,GABA,IPS_pr01,IPS_pr01-1,WED_pr01,WED_pr01-1
720575940639241279,720575940612001489,2,ACH,B1-4,B1-4,A1,A1
720575940625989904,720575940609014370,14,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-2
720575940634599792,720575940624473918,1,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940612078511,720575940620835327,1,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940620833974,720575940631968855,3,ACH,,aPN2,put_IPS/WED_pr01,IPS/WED_pr01
720575940628543473,720575940618524481,29,ACH,,JO-B,B1,B1-u
720575940642412941,720575940630258003,9,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940614840891,720575940634571383,7,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940621870576,720575940638214461,14,ACH,,JO-A,A2,A2
720575940606332629,720575940618833840,42,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940636990005,720575940624732260,15,ACH,,JO-B,put_IPS_pr01,IPS_pr01-2
720575940630214564,720575940603930046,1,ACH,,aPN2,,aPN2
720575940632385943,720575940615592409,2,ACH,,vpoEN,AVLP_pr36,AVLP_pr36/asp10a-1
720575940628267264,720575940634126478,3,GABA,WED_pr02,WED_pr02,WED-VLP-2,WED-VLP-2
720575940605308082,720575940603636913,3,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940624704393,720575940620581748,42,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940633057943,720575940629133071,5,ACH,,JO-A,,A2
720575940644488727,720575940613380914,2,GABA,,SAD_pr01,B1-4,B1-4
720575940643888584,720575940611597298,5,ACH,,JO-B,B2,B2
720575940618599277,720575940637663662,1,ACH,B1-4,B1-4,B1-4,B1-4
720575940614450774,720575940644968302,11,ACH,B1-2,B1-2,put_AVLP_pr23,AVLP_pr23
720575940616413509,720575940611988391,6,ACH,,JO-B,B1,B1-7
720575940635330204,720575940619785566,17,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940611674265,720575940623322877,1,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940613304883,720575940631153194,3,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940635330204,720575940609513841,4,GABA,WV-WV-1,WV-WV-1,WV-WV-3,WV-WV-4
720575940605214636,720575940620910774,2,GABA,WV-WV-3,WV-WV-3,SAD_pr02,SAD_pr02
720575940640507763,720575940606010569,2,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940609927141,720575940622754756,5,ACH,WED-VLP-1,WED-VLP-1,put_AVLP_pr31,AVLP_pr31
720575940633300148,720575940623725972,2,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940636679989,720575940635330204,45,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940640820788,720575940605214636,9,ACH,,JO-B,WV-WV-3,WV-WV-3
720575940616211013,720575940615723077,8,GABA,WED_pr02,WED_pr02,B1-5,B1-5
720575940612585577,720575940627027087,6,ACH,,JO-B,,aPN2
720575940610341525,720575940614310802,5,ACH,,JO-B,B1-4,B1-4
720575940636679989,720575940621540586,1,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940636679989,720575940621148660,25,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940633057943,720575940632649697,3,ACH,,JO-A,A2,A2
720575940634299071,720575940638214461,17,GABA,put_WED_pr02,WED_pr02,A2,A2
720575940623547685,720575940632157631,1,ACH,WED-VLP-1,WED-VLP-1,put_WED-VLP,WED-VLP-1
720575940626153488,720575940618149336,16,ACH,B1,B1-6,,aPN3
720575940635403230,720575940630344396,1,ACH,,vpoEN,pC2la,pC2la
720575940638095293,720575940628837650,2,ACH,pC2lb,pC2lb,AVLP_pr36,AVLP_pr36/asp10a-1
720575940627455621,720575940623090446,5,ACH,B1-5,B1-5,SAD_pr02,SAD_pr02
720575940635981742,720575940632998136,7,GABA,put_WED_pr02,WED_pr02,WED_pr02,WED_pr02
720575940621148660,720575940615930299,24,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940616413509,720575940654117025,5,ACH,,JO-B,B1-3,B1-3
720575940618522433,720575940631693610,1,ACH,A1,A1,A1,A1
720575940622529574,720575940624473918,11,ACH,WED_pr01,WED_pr01-1,WED_pr01,WED_pr01-1
720575940634178656,720575940624704393,4,ACH,,JO-B,B1-3,B1-3
720575940642442893,720575940622778820,2,ACH,,JO-B,B1,B1-7
720575940613034602,720575940602120928,3,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940616121408,720575940609927141,12,GABA,put_WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940621043753,720575940615723077,1,ACH,B1-5,B1-5,B1-5,B1-5
720575940618342966,720575940606010569,1,GABA,WV-WV-2,WV-WV-2,B1-3,B1-3
720575940622123981,720575940630749523,3,GABA,WV-WV-1,WV-WV-1,WED_pr02,WED_pr02
720575940634299071,720575940641400224,15,GABA,put_WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940625887631,720575940605095346,1,GABA,WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940628267264,720575940623322877,5,GABA,WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940623490794,720575940624087283,5,ACH,,JO-B,B1-5,B1-5
720575940633300148,720575940618475101,2,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940614840891,720575940625345328,2,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940622254375,720575940621148660,6,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940614310802,720575940618522433,14,ACH,B1-4,B1-4,A1,A1
720575940632829507,720575940622529574,6,ACH,B1,B1-6,WED_pr01,WED_pr01-1
720575940609832410,720575940630749523,4,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940627410944,720575940610638434,3,ACH,B1-2,B1-2,put_B1,B1-u
720575940618833840,720575940634709872,7,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr31,AVLP_pr31
720575940650920569,720575940629394232,1,ACH,,aPN2,,aPN2
720575940630017603,720575940622838154,11,ACH,,JO-A,GF,GF
720575940637834301,720575940627496829,4,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pMN2,pMN2
720575940611674265,720575940632649567,1,GABA,put_WED_pr02,WED_pr02,WED-VLP-2,WED-VLP-2
720575940631425965,720575940623322877,4,GABA,AVLP_pr01,AVLP_pr01-1,WV-WV-1,WV-WV-1
720575940636537663,720575940620694015,17,ACH,,JO-B,put_B1,B1-1
720575940607188036,720575940610638434,3,ACH,B1-1,B1-1,put_B1,B1-u
720575940634299071,720575940635330204,7,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940639241279,720575940630028359,2,ACH,B1-4,B1-4,B1,B1-7
720575940609816014,720575940606332629,6,ACH,,JO-B,B1-1,B1-1
720575940615930299,720575940630916347,3,GABA,WED_pr02,WED_pr02,,JO-B
720575940623322877,720575940609927141,3,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940615860061,720575940611277293,3,ACH,,JO-B,B1-1,B1-1
720575940623256202,720575940613034602,2,GABA,vpoIN,vpoIN-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940622254375,720575940635330204,23,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940634126949,720575940634829168,3,ACH,WED-VLP-2,WED-VLP-2,,vpoEN
720575940616428884,720575940606332629,8,ACH,,JO-B,B1-1,B1-1
720575940613934965,720575940626153488,7,ACH,,JO-B,B1,B1-6
720575940613924271,720575940627027087,2,ACH,,JO-B,,aPN2
720575940621043753,720575940631631564,1,ACH,B1-5,B1-5,B1-5,B1-5
720575940627235386,720575940621043753,1,ACH,B1,B1-u,B1-5,B1-5
720575940622123981,720575940612078511,9,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940608554052,720575940632649697,27,ACH,,JO-A,A2,A2
720575940624562618,720575940624872179,9,ACH,,JO-B,B1,B1-u
720575940605095346,720575940632998136,2,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940632715359,720575940621540586,1,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940632715359,720575940621540586,1,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940630659446,720575940627106173,6,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940629269630,720575940616809401,5,ACH,,JO-B,B1-1,B1-1
720575940612078511,720575940635981742,4,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940629244357,720575940641972384,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940625887631,720575940621043753,4,GABA,WED_pr02,WED_pr02,B1-5,B1-5
720575940638081855,720575940631631564,8,ACH,,JO-B,B1-5,B1-5
720575940631153194,720575940631200327,5,ACH,AVLP_pr23,AVLP_pr23,A1,A1
720575940625984528,720575940613380914,36,GLUT,B2,B2,B1-4,B1-4
720575940640507763,720575940630603091,6,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940627442197,720575940627201579,10,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940635403230,720575940636471408,2,ACH,,vpoEN,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940628315232,720575940627027087,2,ACH,,JO-B,,aPN2
720575940607371076,720575940615408059,1,ACH,B1-2,B1-2,B1,B1-u
720575940612338674,720575940608524224,9,GABA,put_SAD_pr02,SAD_pr02,,JO-B
720575940626990086,720575940620833974,1,ACH,,aPN3,,aPN2
720575940617034398,720575940627719294,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940637410394,720575940609513841,14,GABA,WED_pr02,WED_pr02,WV-WV-3,WV-WV-4
720575940627718394,720575940627496829,8,GABA,put_vpoIN,vpoIN-1,pMN2,pMN2
720575940629450366,720575940632649697,15,ACH,,JO-A,A2,A2
720575940615408059,720575940621835246,16,ACH,B1,B1-u,put_WED_pr02,WED_pr02
720575940624770540,720575940621717469,6,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940635403230,720575940618475101,1,ACH,,vpoEN,pC2lb,pC2lb
720575940618475101,720575940604445868,3,ACH,pC2lb,pC2lb,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940627939177,720575940614840891,2,GABA,SAD_pr02,SAD_pr02,B1-3,B1-3
720575940610341525,720575940612146174,14,ACH,,JO-B,B1-2,B1-2
720575940615592409,720575940618475101,12,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2lb,pC2lb
720575940644635172,720575940622123981,2,ACH,,JO-B,WV-WV-1,WV-WV-1
720575940620745825,720575940606612937,1,ACH,,JO-A,,JO-A
720575940640176848,720575940630344396,1,ACH,pC2lb,pC2lb,pC2la,pC2la
720575940635054072,720575940627350060,11,ACH,put_B1,B1-u,WED-VLP-2,WED-VLP-2
720575940623745869,720575940604839200,5,ACH,,JO-B,B1-2,B1-2
720575940615625053,720575940627839304,4,GABA,SAD_pr02,SAD_pr02,,JO-B
720575940634829168,720575940619486891,9,ACH,,vpoEN,pMN1,pMN1
720575940622065432,720575940622123981,2,GABA,AVLP_pr01,AVLP_pr01-1,WV-WV-1,WV-WV-1
720575940612523571,720575940644968302,2,ACH,B1-2,B1-2,put_AVLP_pr23,AVLP_pr23
720575940622254375,720575940635330204,2,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940606010569,720575940631153194,2,ACH,B1-3,B1-3,AVLP_pr23,AVLP_pr23
720575940620322753,720575940622123981,20,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940606872777,720575940623233238,5,ACH,,JO-B,B1-5,B1-5
720575940615625053,720575940611177586,6,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940606010569,720575940605308082,25,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940627455621,720575940625887631,1,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940621800798,720575940616211013,3,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940605214636,720575940612153086,13,GABA,WV-WV-3,WV-WV-3,B1,B1-6
720575940629450366,720575940629133071,21,ACH,,JO-A,,A2
720575940645087511,720575940616633925,13,ACH,,JO-B,B1-5,B1-5
720575940618409797,720575940615930299,50,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940627718394,720575940627496829,8,GABA,put_vpoIN,vpoIN-1,pMN2,pMN2
720575940627670032,720575940620356545,2,ACH,pC2la,pC2la,pC1d,pC1d
720575940624704393,720575940635330204,8,ACH,B1-3,B1-3,WV-WV-1,WV-WV-1
720575940615723077,720575940624314468,5,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940632229457,720575940618524481,6,ACH,,JO-B,B1,B1-u
720575940616809401,720575940619784453,17,ACH,B1-1,B1-1,put_WED-VLP,WED-VLP-1
720575940630659446,720575940629860089,4,GABA,SAD_pr02,SAD_pr02,,JO-B
720575940619694512,720575940622123981,4,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940611674265,720575940609927141,2,GABA,put_WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940618475101,720575940638095293,1,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940620581748,720575940621148660,1,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940630603091,720575940640507763,6,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940618475101,720575940619688688,1,ACH,pC2lb,pC2lb,AVLP_pr36,AVLP_pr36/asp10a-1
720575940634228124,720575940619783518,12,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940622254375,720575940618342966,4,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940637410394,720575940616809401,18,GABA,WED_pr02,WED_pr02,B1-1,B1-1
720575940620859886,720575940627142666,5,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940627046010,720575940624571116,8,ACH,,JO-A,,SAD_pr01
720575940623292713,720575940638214461,11,GABA,put_SAD_pr02,SAD_pr02,A2,A2
720575940622342569,720575940604839200,7,ACH,,JO-B,B1-2,B1-2
720575940626162378,720575940632945177,8,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940608035374,720575940622778820,1,ACH,B1,B1-7,B1,B1-7
720575940624662508,720575940634371941,2,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr12,AVLP_pr12
720575940607059122,720575940621717469,13,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940627670032,720575940625295339,19,ACH,pC2la,pC2la,pMN1,pMN1
720575940631156431,720575940644488727,18,ACH,,JO-A,,SAD_pr01
720575940632466784,720575940629065154,6,ACH,,JO-B,B2,B2
720575940623322877,720575940641400224,18,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940610358990,720575940605095346,8,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940605219500,720575940620731631,2,ACH,,JO-B,B1-5,B1-5
720575940625345328,720575940605214636,2,GABA,WV-WV-2,WV-WV-2,WV-WV-3,WV-WV-3
720575940637663662,720575940616313942,6,ACH,B1-4,B1-4,A1,A1
720575940621540586,720575940610077026,8,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940606010569,720575940603533246,3,ACH,B1-3,B1-3,WV-WV-3,WV-WV-3
720575940603636913,720575940624087283,1,ACH,B1-3,B1-3,B1-5,B1-5
720575940618475101,720575940619415679,1,ACH,pC2lb,pC2lb,,vpoEN
720575940627201579,720575940631693610,32,GABA,WV-WV-3,WV-WV-3,A1,A1
720575940615592409,720575940620356557,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940623256202,720575940619486891,1,GABA,vpoIN,vpoIN-1,pMN1,pMN1
720575940608457483,720575940617534110,2,ACH,,JO-A,,JO-A
720575940625917386,720575940622123981,2,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940623233238,720575940625887631,48,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940612523571,720575940620835327,2,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940620859886,720575940642163341,9,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940610358990,720575940634571383,3,ACH,B1-2,B1-2,WV-WV-2,WV-WV-2
720575940634829168,720575940619486891,4,ACH,,vpoEN,pMN1,pMN1
720575940624562618,720575940612146174,3,ACH,,JO-B,B1-2,B1-2
720575940622123981,720575940621540586,3,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940626793831,720575940622304243,4,ACH,pC2lb,pC2lb,PVLP_pr03,PVLP_pr03-2
720575940620835327,720575940621148660,1,GABA,WV-WV-2,WV-WV-2,WV-WV-2,WV-WV-2
720575940621835246,720575940607371076,8,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940634571383,720575940632998136,8,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940612403427,720575940618364480,10,GABA,vpoIN,vpoIN-1,pC1e,pC1e
720575940621540586,720575940621148660,5,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940608893623,720575940610116581,1,ACH,,JO-B,IPS_pr02,IPS_pr02
720575940605214636,720575940635330204,2,GABA,WV-WV-3,WV-WV-3,WV-WV-1,WV-WV-1
720575940623547685,720575940622123981,15,ACH,WED-VLP-1,WED-VLP-1,WV-WV-1,WV-WV-1
720575940650920569,720575940629394232,17,ACH,,aPN2,,aPN2
720575940624770540,720575940644968302,5,ACH,,JO-A,put_AVLP_pr23,AVLP_pr23
720575940622123981,720575940634317724,1,GABA,WV-WV-1,WV-WV-1,AVLP/PVLP_pr01,AVLP/PVLP_pr01-2
720575940623322877,720575940623304906,31,GABA,WV-WV-1,WV-WV-1,put_WED-VLP,WED-VLP-1
720575940630916347,720575940622123981,6,ACH,,JO-B,WV-WV-1,WV-WV-1
720575940610455781,720575940619486891,7,ACH,pC2la,pC2la,pMN1,pMN1
720575940625483962,720575940624015459,5,ACH,B1,B1-6,IPS_pr01,IPS_pr01-1
720575940618066415,720575940621717469,3,ACH,B1-3,B1-3,WV-WV-3,WV-WV-3
720575940638095293,720575940636471408,5,ACH,pC2lb,pC2lb,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940625887631,720575940606010569,3,GABA,WED_pr02,WED_pr02,B1-3,B1-3
720575940635282910,720575940618599277,1,ACH,B1-4,B1-4,B1-4,B1-4
720575940628910095,720575940628267264,59,ACH,B1-3,B1-3,WED_pr02,WED_pr02
720575940624662508,720575940623113752,2,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr04,AVLP_pr04
720575940613783038,720575940621717469,11,ACH,,JO-B,WV-WV-3,WV-WV-3
720575940619405812,720575940634571383,7,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940624872179,720575940631153194,1,ACH,B1,B1-u,AVLP_pr23,AVLP_pr23
720575940620581748,720575940624704393,4,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940627410944,720575940632649567,63,ACH,B1-2,B1-2,WED-VLP-2,WED-VLP-2
720575940619942859,720575940630603091,4,ACH,B1-1,B1-1,B1-2,B1-2
720575940644319796,720575940620931348,2,GABA,AVLP_pr02,AVLP_pr02,pC2lc,pC2lc
720575940627410944,720575940637410394,3,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940608875703,720575940624700138,5,ACH,,JO-B,B2,B2
720575940611335859,720575940628356358,1,GABA,SAD_pr02,SAD_pr02,,JO-A
720575940623304906,720575940634709872,12,ACH,put_WED-VLP,WED-VLP-1,AVLP_pr31,AVLP_pr31
720575940632288815,720575940627235386,6,ACH,,JO-B,B1,B1-u
720575940632998136,720575940628267264,1,GABA,WED_pr02,WED_pr02,WED_pr02,WED_pr02
720575940635054072,720575940622097959,2,ACH,put_B1,B1-u,B1-1,B1-1
720575940635282910,720575940623233238,5,ACH,B1-4,B1-4,B1-5,B1-5
720575940611401709,720575940625295339,3,ACH,pC2lb,pC2lb,pMN1,pMN1
720575940624662508,720575940623113752,4,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr04,AVLP_pr04
720575940618475101,720575940604445868,1,ACH,pC2lb,pC2lb,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940628315232,720575940621043753,5,ACH,,JO-B,B1-5,B1-5
720575940623322877,720575940630749523,13,GABA,WV-WV-1,WV-WV-1,WED_pr02,WED_pr02
720575940626562570,720575940625989904,45,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940624562618,720575940635282910,14,ACH,,JO-B,B1-4,B1-4
720575940615635037,720575940625295339,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pMN1,pMN1
720575940613422860,720575940617197057,27,ACH,B1,B1-7,SAD_pr02,SAD_pr02
720575940631156431,720575940622123981,2,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940604839200,720575940631425965,5,ACH,B1-2,B1-2,AVLP_pr01,AVLP_pr01-1
720575940610236740,720575940632945177,2,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940629407020,720575940646518382,1,ACH,pC2lc,pC2lc,pC1d,pC1d
720575940629133071,720575940635330204,2,ACH,,A2,WV-WV-1,WV-WV-1
720575940629269630,720575940646400644,2,ACH,,JO-B,B1-5,B1-5
720575940615723077,720575940605308082,57,ACH,B1-5,B1-5,put_WED_pr02,WED_pr02
720575940604445868,720575940641972384,5,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940634606693,720575940627235386,1,ACH,B1,B1-7,B1,B1-u
720575940619878485,720575940635330204,8,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940620537435,720575940622123981,17,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940646341486,720575940615308729,2,ACH,B1,B1-6,,aPN3
720575940613034602,720575940617034398,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940626562570,720575940635330204,2,ACH,B1-1,B1-1,WV-WV-1,WV-WV-1
720575940628159081,720575940622004106,1,GABA,,JO-B,B1,B1-7
720575940613127314,720575940616633925,2,ACH,,JO-B,B1-5,B1-5
720575940618758753,720575940621540586,12,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940624732260,720575940619491828,2,GABA,put_IPS_pr01,IPS_pr01-2,put_WED_pr01,WED_pr01-1
